cleaned_text	lemm_text
Это все потому что ты улетаешь на Гавайи.	это улетать гавайи
- Замолчи, отец! - Уилл.	замолчать отец уилла
Она наша мама. Ты не должен злиться на неё.	она наш мама ты должный злиться она
Ты должен быть благосклоннее.	ты должный благосклонный
Уилл!	уилла
Он прав, Дэниел.	он право дэниел
У меня кое что есть для тебя.	у кой ты
- Правда? - Да.	правда да
Тебе. Для вдохновения.	ты для вдохновение
Спасибо.	спасибо
"""Малый бизнесс для чайников. """	малый бизнесса чайник
Очень мило с твоей стороны, детка.	очень мило твой сторона детка
Ты называешь меня чайником?	ты называть чайник
Нет, нет. Я прочитала эту книгу перед тем как заняться бизнесом.	нет нет я прочитать книга заняться бизнес
От корки до корки.	от корка корка
Позволь мне задать тебе вопрос.	позволить задать ты вопрос
Для тебя было бы проше если бы я был президентом фирмы а не инструктором по серфу ?	для прош президент фирма инструктор серф
Кайл, я не пытаюсь изменить тебя.	кайло пытаться изменить ты
Я пытаюсь вдохновить тебя.	я пытаться вдохновить ты
Да, но ты и так вдохновляешь меня.	да вдохновлять я
И ты мне на самом деле нравишься.	и самый дело нравиться
Нет. Я люблю тебя Джеки.	нет я любить джеки
Как ты думаешь, это странно что мы до сих пор не .	как думать это странно сей пора
...познакомились с друзьями друг друга?	познакомиться друг друг друг
Немного, наверное.	немного наверное
И чего ты думаешь мы ждем?	и думать ждать
Чего ты ждешь?	что ждать
Честно? Часть меня, наверное, ждет когда тебе исполнится тридцать.	честно часть я наверное ждать ты исполниться тридцать
Тебя смущает мой возраст?	ты смущать возраст
А тебя?	а ты
Я имею ввиду, ты мог бы встречаться с девушкой, которая на двадцать лет моложе меня.	я иметь ввиду мочь встречаться девушка который двадцать год молодой я
Мы из разных поколений.	мы разный поколение
Я очень старая для тебя?	я очень старый ты
Нет, иногда мне кажется это я слишком стар для тебя.	нет кажется это слишком старый ты
Я буду счастлив представить тебя своим друзьям.	я быть счастливый представить свой друг
Я не беспокоюсь по этому поводу. Почему должен?	я беспокоиться это повод почему должный
Ты прекрасна. Я горжусь что ты моя девушка.	ты прекрасный я гордиться девушка
Знаешь, двадцатилетняя женшина...	знаешь двадцатилетний женшина
Ну...	ну
Что насчет моих друзей?	что насчёт мой друг
Вот это большая проблемма.	вот это большой проблемма
Просто... Я предпочитаю не слишком часто посещать материк.	просто я предпочитать слишком часто посещать материк
Никогда?	никогда
Раз в год, максимум.	раз год максимум
Я имею ввиду, я не знаю. Могу ли я поехать на материк? Могу ли я жить там?	я иметь ввиду знать мочь поехать материк мочь жить там
Честно?	честно
Да, честно.	да честно
Мне не нравится покидать остров.	я нравиться покидать остров
Думаешь я эгоист, потому что не приеду к тебе в Денвер.	думать эгоист приехать ты денвер
- Пока нет. - Нет?	пока нет нет
Спроси меня через несколько месяцев.	спросить несколько месяц
Знаешь, я не знаю. Вся эта суета на материке кажется мне безумной.	знаешь знать весь этот суета материк кажется безумный
Я имею ввиду, нам дана всего одна жизнь а вы тратите её простаивая в пробках в час пик,	я иметь ввиду мы дать один жизнь тратить её простаивать пробка час пик
...или работая под лампами дневного света	или работать лампа дневный свет
...в комнате с кондиционером, склонившись над компьютером...	в комната кондиционер склониться компьютер
...заглатывая кофеин. Для чего все это?	заглатывать кофеин для это
Ты не обязан так жить.	ты обязать жить
Я знаю, но каждый раз когда я бываю на материке...	я знать каждый бывать материк
я боюсь что он проглотит меня.	бояться проглотить я
Ну, твоя жизнь намного проще чем у большинства людей.	ну твой жизнь намного простой большинство человек
Я думаю ты недооцениваешь эту простоту.	я думать недооценивать простота
Я идиот, правда? Упрямый осел?	я идиот правда упрямый осесть
- Честно? - Да, честно.	честно да честно
Я думаю ты ведешь себя на свой возраст.	я думать вести свой возраст
Я принесу нам ещё пива.	я принести мы ещё пиво
- Вы подруга Кайла? - Да.	вы подруга кайло да
Я Эндрю Барри. Могу я принести вам выпить?	я эндрю барри мочь принести выпить
Нет, нет, нет.Кайл уже... У моего сына такая же футболка.	нет нет неткайло уже у мой сын такой футболка
- Эта? - Да.	этот да
Да, это я. Я профессиональный серфер.	да это я я профессиональный серфер
Сколько вашему сыну?	сколько ваш сын
- Одинадцать. - Одинадцать.	одинадцать одинадцать
У меня есть несколько футболок с автографами в рюкзаке.	у несколько футболка автограф рюкзак
Ух ты.	ух ты
Возимите одну.	возимитя один
Позор тебе, Дрю. Ты заигрываешь с моей девушкой?	позор ты дрю ты заигрывать мой девушка
Это ничего?	это ничто
Нет, если только ты не хочешль есть через трубочку.	нет хочешль трубочка
- Спасибо. - На здоровье.	спасибо на здоровье
И если не подойдет...	и подойти
Да, да, забей. Иди раздавать свои майки где нибудь ещё.	да да забить идти раздавать свой майка ещё
Сколько ему?	сколько он
Двадцать один, и это слишком для тебя.	двадцать один это слишком ты
Меня могли бы арестовать.	я мочь арестовать
Эй, смотри, я получила её для Уилла. Она подписана.	эй смотреть получить её уилла она подписать
Ух ты.	ух ты
Что?	что
Это твой телефон.	это твой телефон
Семь сообщений. Все от Дэниэла.	семь сообщение весь дэниэл
- Что? - Что то случилось.	что что случиться
Эй это я.	эй это я
Где ты была? Я несколько часов пытался дозвониться.	где быть я несколько часы пытаться дозвониться
У меня не было с собой телефона.	у себя телефон
Зачем он тебе нужен если...	зачем ты нужный если
Дэниел, что случилось?	дэниел случиться
Была аврия.	быть аврий
Твоя няня была за рулем.	твой няня руль
- Уилл в порядке. Джесс сейчас в хирургии. - В хирургии?	уилла порядок джесс хирургия в хирургия
Сломана рука.	сломать рука
- Все так плохо? - Нет, она будет в порядке.	весь плохо нет порядок
- Что произошло? - Пьяный водитель выехал на стоп знак.	что произойти пьяный водитель выехать стоп знак
Ладно, знаешь что? Я... Я прилечу первым же рейсом.	ладный знаешь что я я прилететь один рейс
Она спрашивала про тебя.	она спрашивать ты
Просто скажи ей что я её люблю. Я приеду так скоро как смогу. Хорошо?	просто сказать её любить я приехать скоро смочь хорошо
- Да. - Уилл с тобой?	да уилла ты
Нет, он дома с Мелиндой.	нет дом мелинда
Послушай, уже за полночь. Я бы не звонил сейчас. Он скорее всего уже спит.	послушать полночь я звонить сейчас он скорее спать
Хорошо. Хорошо. Я позвоню тебе как только узнаю когда рейс.	хорошо хорошо я позвонить ты узнавать рейс
Мне все равно сколько раз мне придется пересаживаться.	я равно сколько прийтись пересаживаться
Сейчас, я вылетаю из Гонолулу в Сан Франциско.	сейчас вылетать гонолулу сан франциско
Потом мне нужно из Сан Франциско в Денвер.	потом нужно сан франциско денвер
Хорошо. До свидания.	хорошо до свидание
Они будут ждать меня. Они работают над этим.	они быть ждать я они работать это
Хорошо. Я не буду звонить и беспокоить тебя.	хорошо я быть звонить беспокоить ты
Просто дай мне знать как она, когда будешь в воздухе.	просто дать знать она быть воздух
Спасибо. Знаешь что? Я почувствую себя намного лучше когда вернусь домой.	спасибо знаешь что я почувствовать намного вернуться домой
Да. И я пришлю тебе твои вещи.	да и прислать ты твой вещий
Береги себя, ладно?	беречь себя ладный
Эй.	эй
Я думал ты прилетишь первым рейсом.	я думать прилететь один рейс
Я так и сделала.	я сделать
- Сейчас уже полдень. - Без шуток.	сейчас полдень без шутка
- Что на тебе надето? - Это единственное что у меня было.	что ты надеть это единственный быть
Это его? Ему что, двенадцать?	это он он что двенадцать
Я везла это для Уилла.	я везти это уилла
Знаешь, ты можешь идти. Я посижу с Джесс.	знаешь мочь идти я посидеть джесс
Уилл приедет сюда. Мелинда заберет его с плавания.	уилла приехать сюда мелинда забрать плавание
- Нет, я просила Лизу забирать его. - Ну, её нет. Я её уволил.	нет просить лиза забирать он ну её нет я её уволить
- Да, она сказала мне и я снова наняла её. - Я не хочу чтобы она работала на нас.	да сказать снова нанять её я хотеть работать мы
Даниэль, это был несчастный случай.	даниэль это несчастный случай
И у меня есть опека, поэтому я имею право принять такое решение,а не ты.	и опека поэтому иметь право принять такой решениеа ты
- Может тебя стоит лишить опеки. - Будь осторожен.	мочь стоить лишить опека быть осторожный
Ты отсутствующая мать. Ты поглощена Гавайями.	ты отсутствовать мать ты поглотить гавайи
Значит то что ты в дороге две недели в месяц	значит дорога два неделя месяц
...не делают тебя отсутствующим отцом?	не делать отсутствовать отец
- Я этим зарабатываю на жизнь. - Поэтому ты спал в Нью-Йорке.	я это зарабатывать жизнь поэтому спасть ньюйорк
Мы действительно будем обсуждать это здесь?	мы действительно быть обсуждать это здесь
Не разговаривай с моей няней. Она моя няня!	не разговаривать мой няня она няня
Мистер и миммис Лоуренс?	мистер миммис лоуренс
Я доктор Соннет, Я хирург Джессики.	я доктор соннет я хирург джессика
- У вас с женой есть минутка? - бывшей женой.	у жена минутка бывший жена
Чтож, Джессика держится отлично. Но мы хотели бы оставить её...	чтожий джессика держаться отлично но хотеть оставить её
...на несколько дней чтобы проследить что все хорошо.	на несколько день проследить хорошо
Хорошо. Убедитесь что с ней всё будет хорошо.	хорошо убедиться весь хорошо
- Он не всегда такой очаровательный. - Не беспокойтесь об этом.	он очаровательный не беспокоиться это
- Спасибо, доктор Соннет. - Хорошо.	спасибо доктор соннет хорошо
- Джессика. - Мамочка!	джессика мамочка
О, боже мой!	о бог мой
О, боже мой! Ты в порядке.	о бог мой ты порядок
Да, перестань, мама. Мне уже лучше.	да перестать мама я хороший
Я так рада. И прости что меня не было рядом.	я рада и простить ряд
Я знаю. Я знаю. Всё хорошо.	я знать я знать весь хорошо
Да. Когда папа позвонил я сразу же помчалась в аэропорт.	да когда папа позвонить сразу помчаться аэропорт
Все прислали мне цветы. Все уже знают.	весь прислать цвета весь знать
Уверена, все беспокоятся за тебя.	уверить беспокоиться ты
Да. О, боже, посмотри на свой гипс.	да о бог посмотреть свой гипс
Знаешь что? Нам надо купить волшебный фломастер	знаешь что мы купить волшебный фломастер
...и позволить людям подписать его.	и позволить человек подписать он
- Да, она еще немного болит. - Да. Ну тогда сделаем это когда тебе станет лучше.	да немного болеть да ну сделать это ты стать хороший
Я могу что нибудь сделать для тебя?	я мочь сделать ты
- Ты можешь привезти мою подушку из дома? - Да.	ты мочь привезти мой подушка дом да
И какой нибудь нормальной еды. Здесь слишком много желе.	и нормальный еда здесь слишком желе
О боже, я так рада что ты в порядке.	о бог рада порядок
Это было страшно.	это страшно
Знаю что было.	знать быть
Посмотри на свои шарики.	посмотреть свой шарик
Да, они от папы и Мелинды.	да папа мелинда
Джессика?	джессика
Джессика, мой друг с Гавайев передал тебе подарок.	джессика друг гавайи передать ты подарок
Вот. Все танцовщицы носят это. Это орхидеи.	вот весь танцовщица носить это это орхидея
- Правда? - Да.	правда да
- Хочешь я прочту открытку? - Конечно.	хотеть прочесть открытка конечно
"""Для Джесс от Кайла. """	для джесс кайло
"- ""Дорогая Джессика... "" - Мам?"	дорогой джессика мама
Меня беспокоит твое усройство.	я беспокоить твой усройство
Устройство? Где ты услышала это?	устройство где услышать это
Может быть твой парень на самый лучший для тебя.	мочь твой парень самый хороший ты
Может быть ты лучше чем он.	мочь он
О, нет, детка. Это не правда.	о нет детка это правда
Кайл прекрасный человек, Иначе зачем ему надо было присылать тебе этот замечательный подарок.	кайло прекрасный человек иначе присылать ты замечательный подарок
Ты уверена?	ты уверить
Да, я уверена. Он очень беспокоился за тебя	да уверить он очень беспокоиться
И я чувствую себя ужасно что была с ним когда	и чувствовать ужасно
с тобой случилось несчастье.	ты случиться несчастие
Не беспокойся, я больше не уеду, хорошо?	не беспокоиться уехать хорошо
- Не уедешь? - Нет.	не уехать нет
- Почему? - Я хочу быть здесь.	почему я хотеть здесь
Значит, ты больше не вернешься на Гавайи?	значит вернуться гавайи
Нет.	нет
Хорошо.	хорошо
Я не могу оставить мою настоящую жизнь ради фантазии.	я мочь оставить мой настоящий жизнь ради фантазия
Фантазии?	фантазия
Ведь это так и есть.	ведь это есть
- Увидимся завтра. - Спасибо.	увидеться завтра спасибо
Послушай, Джеки, Тебе не обязательно называть это фантазией чтобы все закончить.	послушать джеки ты обязательно называть это фантазия закончить
Но не притворяйся что то что было между нами не было реальностью.	но притворяться мы реальность
Я не притворяюсь. Я...	я притворяться я
Я говорю что чувствую это,	я говорить чувствовать это
...потому что ты находишься на другой стороне земного шара.	потому находиться сторона земной шар
Знаешь что я думаю?	знаешь думать
Я думаю твоя дочь получила травму, и это чертовски напугало тебя.	я думать твой дочь получить травма это чертовски напугать ты
Так и должно быть.	так должный быть
Но теперь ты чувствуешь вину за это, поэтому ты уползла в свою дыру.	но чувствовать вина это поэтому уползти дыра
- У тебя нет детей, Кайл. - И что?	у ребёнок кайло и что
Я хочу сказать, что для меня все намного сложнее.	я хотеть сказать намного сложный
Для тебя жизнь проще.	для жизнь простой
Наверное это правда.	наверное это правда
Я не знаю что сказать. Я не рада прощанию.	я знать сказать я рада прощание
"Тогда не говори прощай. Скажи, ""Увидимся позже. """	тогда говорить прощать сказать увидеться поздний
Я не уверена что увижу тебя позже, Кайл.	я уверить увидеть поздний кайло
Береги себя, Джеки.	беречь себя джеки
Ты тоже.	ты тоже
- Ты где? - Извини.	ты где извинить
Когда в прошлый раз ты говорила с ним?	когда прошлый говорить он
Пару месяцев назад. В августе.	пара месяц назад в август
Знаешь, все что я хочу сказать это	знаешь хотеть сказать это
мне жаль что мы говорили тебе тогда.	жаль говорить ты тогда
Ты была счастлива с ним, Джеки. Уставшая от перелетов, но счастливая.	ты счастливый он джеки устать перелёт счастливый
А в последнее время ты выглядишь такой...	а последний время выглядеть такой
Кристин, я в порядке. Правда.	кристин порядок правда
Я имею ввиду, ты знаешь, как Энни и сказала...	я иметь ввиду знаешь энни сказать
...дети на первом месте, и я должна быть с ними.	ребёнок первое место должный они
Ты знаешь что у Уилла есть подружка?	ты знаешь уилла подружка
И не двухнедельная подружка. Подружка с июля.	и двухнедельный подружка подружка июль
Я знаю, мы матери.	я знать матерь
Но это не значит что мы должны просто лечь и умереть.	но это значит должный просто лечь умереть
Хорошо? Но я не собираюсь мучить себя с мужем и детьми 24 часа, 7 дней в неделю .	хорошо но собираться мучить муж ребёнок 24 час 7 день неделя
Кроме того, знаешь что она сказала мне?	кроме тот знаешь сказать я
У них с Филом не было этого...	у фил это
...около года.	около год
Да, ну, мы все приносим жертвы.	да ну приносить жертва
Брось.	бросить
Что насчет Кайла? Разве он не может приехать сюда?	что насчёт кайло разве приехать сюда
Знаешь что? Это... Это тоже проблемма.	знаешь что это это проблемма
Все что я скажу, это, позвони ему. Наладь контакт.	весь сказать это позвонить он наладить контакт
Счастливого Хеллоуина.	счастливый хеллоуин
Ты знаешь чего хочешь.	ты знаешь хотеть
Алле?	алле
Привет, пожалуйста, можно Кайла?	привет пожалуйста кайло
Да, но он сейчас в душе. Я могу передать сообщение?	да душа я мочь передать сообщение
Нет, я перезвоню.	нет перезвонить
Привет, извини я опоздала.	привет извинить опоздать
Что то случилось? Ты кажешься озабоченной.	что случиться ты казаться озаботить
Озабоченной? Клер, я вижу тебя каждый день.	озаботить клер видеть каждый день
Я вижу тебя больше чем всех своих клиентов вместе взятых.	я видеть свой клиент вместе взять
Ладно, я попросила тебя приехать в полдень.	ладный попросить приехать полдень
Да, ты звонила мне вчера вечером в 10 часов и перенесла встречу с 4 часов на 12.	да звонить вчера вечером 10 часы перенести встреча 4 часы 12
- Я приехала как только смогла. - Хорошо.	я приехать смочь хорошо
На самом деле, не очень хорошо.	на самый дело очень хорошо
Я не думаю что ты понимаешь как мне пришлось прогнуться,	я думать понимать прийтись прогнуться
...чтобы приспособиться к тебе.	чтобы приспособиться ты
С этого момента ты можешь звонить мне домой только до шести часов.	с момент мочь звонить домой шесть часы
Но не позже, и не раньше восьми утра.	но поздний ранний восемь утро
И если захочешь платить мне меньше, чтож, прекрасно.	и захотеть платить маленький чтожий прекрасно
- Закончила? - Да.	закончить да
Полегчало?	полегчать
Да.	да
И потом я обнаружила что своей ползучестью они привели клиента в бешенство.	и обнаружить свой ползучесть привести клиент бешенство
- Нет. - Что?	нет что
И я закричала...	и закричать
Во все легкие, правильно?	в лёгкое правильно
И все обернулись и посмотрели на меня, как эти люди сейчас...	и обернуться посмотреть я человек сейчас
"...и я сказала, ""Извините меня, господа..."	и сказать извинить я господин
"""это был просто звук бьюшегося стекла в моей голове."""	это просто звук бьюшийся стекло мой голов
Так возьмите этот разбитый стакан и представьте его в 300 раз больше	так взять разбитый стакан представить 300
...моего годового оклада, и вы узнаете сколько будет стоить	мой годовой оклад узнать сколько стоить
...найти и переучить мне замену.	найти переучить замена
- Ого. Умно. - Да!	ого умно да
Боже, ты такая смелая. Ты так сказала?	бог такой смелый ты сказать
Нет.	нет
Хорошо, значит ты ушла? Да?	хорошо значит уйти да
Нет.	нет
Нет, но это то что я хотела бы сказать этим ублюдкам.	нет это хотеть сказать это ублюдок
Они задергались. Они задергались.	они задёргаться они задёргаться
Я серьезно.	я серьёзно
Все отлично, я в порядке. Я выше этого.	весь отлично порядок я выше это
Давайте выпьем и повеселимся. Ладно? Вечеринка как мы планировали.	давать выпить повеселиться ладный вечеринка планировать
Хорошо.	хорошо
Ладно, ладно, ладно, Энни. Энни, твоя очередь, твоя очередь.	ладный ладный ладный энни энни твой очередь твой очередь
Моя очередь.	мой очередь
Фил ушел от меня.	фил уйти я
Мы не занимались сэксом семь месяцев, одну неделю и один день.	мы заниматься сэксом семь месяц один неделя день
Он сказал что это из-за моего веса.	он сказать это изз мой вес
Что это безответсвенно по отношению к нашему браку	что это безответсвенный отношение наш брак
...позволить себе так распуститься.	позволить распуститься
Что? Вот козел.	что вот козлы
- Выпьем. - Да, какого черта.	выпить да какой черта
У кого нибудь ещё есть плохие новости?	у кто ещё плохой новость
Да, да, да. Я звонила Кайлу.	да да да я звонить кайло
И ответила женщина.	и ответить женщина
- Сказала что он в душе. Так что, повесьте трубку. - Нет.	сказать душа так что повесить трубка нет
Джеки. Мне так жаль что я была такой строгой с тобой.	джеки я жаль строгий ты
Нет, ты была просто ревнивой.	нет просто ревнивый
Была. Была.	быть быть
Это молодое крепкое тело прыгало на твоих маленьких косточках.	это молодой крепкий тело прыгать твой маленькая косточка
Все это сэкс. Все это сэкс! О, мой...	весь это сэкс весь это сэкс о мой
Чад хочет познакомить тебя с кем то на день благодарения.	чад хотеть познакомить кто день благодарение
- Он приезжает. - Кто?	он приезжать кто
Они всместе играют в гольф. И он твоего возраста с зарплатой из шести чисел. Может даже из семи.	они всместо играть гольф и твой возраст зарплата шесть число мочь семь
Я встречалась с ним однажды, и он совершенно милый.	я встречаться однажды совершенно милый
 Гольф?	гольф
- Держи, Уилл. Глупышка. - Спасибо.	держать уилла глупышка спасибо
Ладно.	ладный
Эй, Эмили, дай детям пирог когда они закончат.	эй эмиль дать ребёнок пирог закончить
И для большого стола.	и большой стол
- Вы уверены что мы не встречались? - Да. Нет, на самом деле встречались.	вы уверить встречаться да нет самый дело встречаться
Хорошо. Где?	хорошо где
С моей дочерью случился несчастный случай этим летом.	с мой дочь случиться несчастный случай это летом
Вы были её хирургом. Джессика.	вы её хирург джессика
- Джессика. Это была нога, верно? - Нет. Рука.	джессика это нога верно нет рука
Извините.	извинить
Ничего. Знаете, Она будет рада увидеть вас.	ничто знаете она рада увидеть вы
Как у неё дела?	как она дело
- Отлично. - Да?	отлично да
Знаете, она пропустила уроки тенниса летом,	знаете пропустить урок теннис летом
...но не смотря на это вы проделали большую работу.	но смотреть это проделать большой работа
Ух.	ух
Правильно Ух.	правильно ух
Ну, знаете что? Я пойду проверю детей.	ну знаете что я пойти проверить ребёнок
Да. Конечно.	да конечно
Так, Как дела у Сьюзи?	так как дело сьюзи
Эй.	эй
Ты слышала? Даниэль и Мелинда разошлись.	ты слышать даниэль мелинда разойтись
Серьезно? Нет, он не упоминал это.	серьёзно нет упоминать это
Да. Фил сказал Энни, Энни сказала мне.	да фил сказать энни энни сказать я
Как доктор?	как доктор
Ты не поверишь в это. Он был хирургом Джессики этим летом.	ты поверить это он хирург джессика это летом
Он нравится тебе?	он нравиться ты
Перестань.	перестать
Например, если вы проходите такую продцедуру	например проходить такой продцедур
...как лапароскопическая спленектомия, которую назначают...	как лапароскопический спленектомия который назначать
при таких иммунологических расстройствах	такой иммунологический расстройство
...как идиопатическая тромбоцитопеническая пурпура, которая...	как идиопатический тромбоцитопенический пурпур который
Извините. Я загрузил вас?	извинить я загрузить вы
- Нет. - Вы уверены?	нет вы уверить
- Нет. - Отлично.	нет отлично
Итак, это то что вы можете делать...	итак это мочь делать
Могу я предложить вам десерты?	мочь предложить десерт
О, нет, спасибо. Я не думаю, что мы собираемся есть десерт.	о нет спасибо я думать собираться десерт
Я должен придерживаться диеты. Счет, пожалуйста.	я должный придерживаться диета счёт пожалуйста
- Хорошо, сэр. - Спасибо.	хорошо сэр спасибо
Где я остановился?	где остановиться
Эй.	эй
Я так рада что ты здесь.	я рада здесь
Я полагаю что свидание прошло неудачно.	я полагать свидание прошлый неудачно
О, господи, он не позволил мне заказать десерт или кофе.	о господь позволить заказать десерт кофе
- Что это такое? Что ты делаешь? - Я составляю список.	что это такой что делать я составлять список
Извини?	извинить
Список возможностей. Список вещей в которых я разочаровлась, например в Кайле.	список возможность список вещий который разочаровться например кайло
Ты не разочаровалась в Кайле.	ты разочароваться кайло
Хорошо. Хорошо. Разочаровалась.	хорошо хорошо разочароваться
Я не говорила тебе что у меня была мечта уехать в Аргентину	я говорить ты мечта уехать аргентина
...пожить там месяц, научиться танцевать танго?	пожить месяц научиться танцевать танго
И однажды, я просто поняла что это не практично.	и однажды просто понять это практично
Но знаешь что? Я сделаю это. Поеду летом в отпуск. Возьму детей.	но знаешь что я сделать это поехать летом отпуск взять ребёнок
- Хорошо. - Да.	хорошо да
- Можно мне? - Да. У меня здесь 59 пунктов.	можно я да у 59 пункт
Изучить французскую кухню.	изучить французский кухня
"""Забраться на гору Ренье. """	забраться гора ренье
"""Сохранить окружающую среду. "" Это много."	сохранить окружающий среда это много
Да. Но знаешь что? Мы можем сделать что нибудь из этого. Нам только сорок.	да но знаешь что мы мочь сделать это мы сорок
Я имею ввиду, мы могли бы прожить еще 60 лет.	я иметь ввиду мочь прожить 60 год
Я не собираюсь провести их остаток...	я собираться провести остаток
...притворяясь что меня что то волнует когда я не...	притворяться волновать не
...люблю пропускать десерт.	любить пропускать десерт
Нет. Не тогда, когда я могу...	нет не тогда мочь
Когда ты можешь что?	когда мочь что
Заниматься серфингом.	заниматься серфинг
Я открыт. Я открыт. Сюда!	я открытый я открытый сюда
Вот так. Молодец!	вот так молодец
Да, хорошая передача!	да хороший передача
Я открыт.	я открытый
Я слышала что вы с Мелиндой разошлись. Мне жаль.	я слышать мелинда разойтись я жаль
Уверен что да.	уверенный да
Нет, правда. Я беспокоюсь о тебе.	нет правда я беспокоиться ты
Давай не будем об этом.	давать быть это
Не будем о чем? Подожди...	не быть чем подождать
Я беспокоюсь о тебе. А ты беспокоишься обо мне. Просто ты говоришь так...	я беспокоиться ты а беспокоиться о я просто говорить так
Как?	как
Презрительно.	презрительно
Знаешь, я ненавижу то что ты делаешь с памятью о нас.	знаешь ненавидеть делать память мы
Поступаешь так, как будто то что было между нами не было реальным, но это было реально.	поступать так мы реальный это реально
Знаешь, может это было не последнее, но это было реальное время.	знаешь это последний это реальный время
Толкай его. Толкай его.	толкать он толкать он
Я знаю что это реально. Ты права.	я знать это реально ты право
Когда Мелинда ушла от меня, она сказала то же самое.	когда мелинда уйти я сказать самый
Она сказала что... Сказала что ей не нравится как я стал разговаривать с ней.	она сказать что сказать нравиться стать разговаривать она
- Она хотела детей. - Ого.	она хотеть ребёнок ого
Могу ли я? Мне 42. Могу ли я иметь детей сейчас?	мочь я я 42 мочь иметь ребёнок сейчас
Конечно можешь. Ты отличный отец, ты знаешь.	конечно мочь ты отличный отец знаешь
Почему бы нет??	почему нет
Я думал ты будешь против.	я думать быть против
Если это сделает тебя счастливым, просто попробуй и все получится.	если это сделать счастливый просто попробовать получиться
Не поступай как я.	не поступать я
Ты больше не видела своего парня?	ты видеть свой парень
Нет.	нет
И раз, и два, и три, и четыре.	и раз два три четыре
И раз, и два, и три, и четыре.	и раз два три четыре
Знаешь, я собираюсь на Гавайи на Рождество.	знаешь собираться гавайи рождество
- Правда? - Что?	правда что
- Правда? - Я возьму детей.	правда я взять ребёнок
- Ты собираешься в Оаху? - Да.	ты собираться оах да
Ты звонила Кайлу?	ты звонить кайло
Ты знаешь, еще нет. Может я это сделаю когда приеду туда.	ты знаешь нет мочь это сделать приехать туда
Что если он еще с кем то?	что кто то
Знаешь, есль он движется дальше, то это прекрасно.	знаешь есль двигаться далёкий это прекрасно
Мы все равно проведем там прекрасную неделю.	мы равно провести прекрасный неделя
И Уилл будет заниматься серфингом, и я буду.	и уилла заниматься серфинг быть
- Итак, как проходят сборы? - Отлично.	итак проходить сбор отлично
Джессика хочет знать сможет ли Санта найти нас на Гавайях.	джессика хотеть знать смочь сант найти гавайи
- Что ты ей сказала? - Сказала что сможет.	что сказать сказать смочь
Умный ход. Вот солнцезащитный крем.	умный ход вот солнцезащитный крем
- Кайл звонил. - Кайл звонил?	кайло звонить кайло звонить
Гдето около часа назад.	гдеть около час назад
Кайл Гамильтон? Он оставил сообщение?	кайло гамильтон он оставить сообщение
Он сказал не разыскивать его. Сказал что сам перезвонит.	он сказать разыскивать он сказать перезвонить
Спасибо.	спасибо
Итак, серфер приближается к вершине и поворачивает.	итак серфер приближаться вершина поворачивать
А вершина это белая часть волны.	а вершина это белый часть волна
- Я знаю что такое вершина, мам. - А, ты знаешь?	я знать такой вершина мама а знаешь
Счастливого рождества!	счастливый рождество
- Эй! - Привет.	эй привет
Спасибо что позвали нас.	спасибо позвать мы
У меня все просто в этом году. Я заказала пиццу.	у просто год я заказать пицца
Пицца! Прекрасно.	пицца прекрасно
Холодно.	холодный
Вот и она.	вот она
О, нет, нет, нет. Нет, нет, нет. Я возьму.	о нет нет нет нет нет нет я взять
Вы ребята в это не поверите.	вы ребята это поверить
Джеки, у тебя гости.	джеки гость
Привет.	привет
- Привет. - Привет.	привет привет
Привет.	привет
Я... Я везу Уилла и Джесс на Гавайи на рождество.	я я везти уилла джесс гавайи рождество
Ты шутишь.	ты шутить
Нет. На все рождественские каникулы.	нет на рождественский каникулы
И мои друзья пришли пораньше чтобы отпраздновать рождество.	и мой друг прислать ранний отпраздновать рождество
А это Энни.	а это энни
- Привет.Рад познакомиться Энни. - И я. Да.	приветрада познакомиться энни и я да
Джеки, Это Сабрина.	джеки это сабрина
Извини. Привет.	извинить привет
Моя сестра.	мой сестра
- Привет. - Приятно познакомиться.	привет приятно познакомиться
Мне тоже. Я столько слышала о тебе.	я тоже я столько слышать ты
Что ты делаешь здесь?	что делать здесь
По делу. Здесь была серфинговая и лыжная выставка в Денверском Центре .	по дело здесь серфинговый лыжный выставка денверскома центр
Я люблю это.	я любить это
О, боже мой, ты светишься. Я никогда не видела тебя счастливее.	о бог мой светиться я видеть счастливый
- Он сделал меня такой. - Он прекрасен.	он сделать такой он прекрасный
- Что сегодня? - Сегодня?	что сегодня сегодня
Что сегоджня, мой прекрасный друг?	что сегоджний прекрасный друг
Сегодня? Ну сегодня День Рождества.	сегодня ну сегодня день рождество
Это день рождества! Да!	это день рождество да
Извините меня.	извинить я
Посмотри.	посмотреть
- Что это? - Открой.	что это открыть
Ух ты! Он твой? Это чудесно.	ух ты он твой это чудесно
Я не думала что ты когда нибудь решишься уехать с острова.	я думать решиться уехать остров
Ну, ты не вернулась, и я должен был что то решить.	ну вернуться должный решить
Серф выставка стала отличным предлогом.	серф выставка стать отличный предлог
Ну, ты выглядишь очень профессионально.	ну выглядеть очень профессионально
- Что ты собираешься делать? - Соответствовать своему возрасту, наверное.	что собираться делать соответствовать свой возраст наверное
Я тоже.	я тоже
Ты отлично выглядишь.	ты отлично выглядеть
